age,sex_male,marriage,income,hb_b_psu,hb_b_pse,hb_b_pbe,hb_b_pba,hb_b_se,hb_a_psu,hb_a_pse,hb_a_pbe,hb_a_pba,hb_a_se,afra1,afra2,be_01,be_02,be_03,be_04,be_05,be_06,be_07,be_08,be_09,be_10,be_11,be_12,be_13,be_14,be_15,be_16,be_17,be_18,be_19,be_20,fnp,ftv,fra,fws,fsm,fmp,confi_gov,confi_hos,confi_wor,confi_media,hmtime,fear_sum,be_sum,risk_sum,selfeff_sum,fear_mean,be_mean,risk_mean,selfeff_mean
2,1,1,4,0,0,0,1,1,-2,-1,0,1,1,0,1,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,3,2,3,4,4,3,3,2,4,2,3,2,2,2,1,2,1,70,-3,3,0.5,3.3333333333333335,-0.75,0.6
2,1,1,4,-2,-2,1,1,1,-2,0,1,2,2,0,1,3,3,1,4,4,0,4,1,1,3,1,1,2,3,4,2,1,2,0,3,0,2,0,3,4,2,1,1,1,1,1,1,43,-6,4,0.5,2.0476190476190474,-1.5,0.8
2,0,1,5,0,-1,1,1,1,-1,1,1,2,1,1,3,4,4,4,4,4,1,4,3,3,0,0,4,4,3,4,3,3,4,4,4,4,4,1,3,3,1,0,1,2,2,2,4,64,-1,4,2.0,3.0476190476190474,-0.25,0.8
3,1,2,5,1,1,1,-1,1,1,1,1,1,1,0,3,3,4,3,3,4,0,3,3,4,3,3,3,3,3,4,3,1,4,3,4,3,3,4,3,3,3,0,2,2,0,1,3,61,4,5,1.5,2.9047619047619047,1.0,1.0
3,0,3,5,-1,0,1,-1,2,0,0,0,0,0,0,1,4,4,3,3,3,0,4,4,4,4,4,4,4,4,4,1,0,0,4,4,0,3,1,3,0,4,2,2,2,2,1,1,62,-1,3,0.5,2.9523809523809526,-0.25,0.6
2,0,1,4,1,1,2,-1,1,1,1,1,0,0,3,3,4,4,3,2,4,0,4,4,4,4,4,4,2,4,4,3,3,4,4,4,0,2,0,2,2,1,2,1,3,2,1,6,69,4,4,3.0,3.2857142857142856,1.0,0.8
2,0,1,4,-1,0,1,-1,1,1,0,1,1,1,2,3,4,4,3,4,4,0,4,4,4,3,0,4,3,4,4,3,1,3,4,3,0,4,1,4,2,2,1,1,1,3,3,5,63,0,4,2.5,3.0,0.0,0.8
2,0,1,4,1,2,1,1,1,0,0,0,1,1,1,2,4,4,2,2,4,0,4,3,4,4,2,4,2,3,4,4,2,3,4,4,0,4,0,2,3,1,2,1,2,1,2,3,63,3,6,1.5,3.0,0.75,1.2
2,0,1,3,2,2,2,0,0,1,1,1,-1,0,3,3,4,4,2,4,4,1,4,4,4,4,1,4,3,4,4,2,2,0,4,2,3,3,0,4,4,3,0,1,2,1,4,6,61,6,3,3.0,2.9047619047619047,1.5,0.6
2,1,1,4,0,0,1,1,1,1,0,0,0,-1,1,3,3,4,3,4,3,0,3,4,2,2,0,1,2,3,3,0,0,4,4,2,0,0,1,4,2,0,0,2,2,0,1,4,47,1,1,2.0,2.238095238095238,0.25,0.2
2,0,1,4,-1,0,-2,-1,-1,-1,2,-1,-1,-1,0,1,3,4,2,2,2,0,1,2,3,2,4,4,3,3,4,2,2,3,3,2,0,3,1,4,1,2,0,2,2,1,1,1,51,0,-5,0.5,2.4285714285714284,0.0,-1.0
3,0,2,1,-1,0,2,0,0,2,2,1,-1,0,2,3,4,4,2,4,4,0,4,4,4,4,0,4,4,4,4,4,1,4,4,4,2,3,3,3,2,4,2,3,3,1,2,5,67,3,1,2.5,3.1904761904761907,0.75,0.2
3,0,2,4,0,-1,1,-1,1,-1,-1,-1,1,-1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,0,3,3,0,0,0,2,2,1,3,60,-3,1,1.5,2.857142857142857,-0.75,0.2
3,0,2,5,2,2,2,2,1,-1,-1,-1,1,1,1,2,3,3,3,3,4,0,4,1,4,4,2,4,3,4,4,3,0,3,4,3,0,1,1,3,0,3,2,1,2,1,1,3,59,2,7,1.5,2.8095238095238093,0.5,1.4
2,0,1,4,1,0,2,1,2,0,2,2,0,2,3,3,4,4,2,4,4,0,4,3,4,4,0,4,4,0,4,2,0,4,4,0,4,4,0,3,2,3,0,1,3,2,1,6,55,3,6,3.0,2.619047619047619,0.75,1.2
2,0,1,4,1,1,1,1,-1,1,1,1,-1,1,1,3,4,4,4,3,2,0,4,3,3,0,0,3,3,4,4,3,3,4,3,3,3,3,0,3,2,1,0,1,1,1,1,4,57,4,1,2.0,2.7142857142857144,1.0,0.2
2,1,1,3,0,1,-1,1,0,-2,0,-1,2,2,2,3,3,4,4,4,4,4,4,2,4,4,0,1,4,3,4,4,4,4,4,4,0,0,0,4,0,4,0,2,3,0,1,5,69,-1,4,2.5,3.2857142857142856,-0.25,0.8
2,0,1,4,1,0,-1,0,0,0,1,0,-2,0,0,1,4,4,4,4,4,0,2,4,4,4,4,4,4,4,4,2,0,3,4,4,0,1,0,1,1,0,0,3,3,3,1,1,67,2,-3,0.5,3.1904761904761907,0.5,-0.6
3,0,2,4,1,1,0,0,0,0,0,1,1,-1,3,3,4,4,4,4,4,0,4,4,4,3,0,4,3,3,4,1,1,4,4,4,3,4,0,3,3,3,1,1,1,0,2,6,63,2,1,3.0,3.0,0.5,0.2
2,0,2,4,-2,-1,2,-1,2,-1,0,2,2,2,0,3,4,4,3,3,4,0,3,4,4,0,0,4,3,3,3,3,1,4,3,3,0,4,2,2,2,1,0,1,1,3,2,3,56,-4,7,1.5,2.6666666666666665,-1.0,1.4
2,0,1,4,1,1,2,2,0,1,2,2,-2,-2,2,3,4,3,1,4,4,0,4,4,3,3,0,2,2,4,4,1,1,4,4,4,4,4,0,2,2,3,0,1,3,3,2,5,56,5,-1,2.5,2.6666666666666665,1.25,-0.2
2,0,1,4,0,-1,1,-1,1,0,0,1,1,1,1,1,3,4,3,4,4,0,3,4,3,2,1,3,2,2,4,2,3,4,2,2,1,4,2,3,4,4,1,2,2,1,2,2,55,-1,3,1.0,2.619047619047619,-0.25,0.6
3,1,2,5,2,1,0,0,2,2,2,0,2,2,0,3,1,4,4,4,4,0,4,4,4,4,0,3,2,3,4,4,4,4,4,4,1,2,1,3,1,4,2,2,2,2,2,3,65,7,7,1.5,3.0952380952380953,1.75,1.4
2,0,1,2,-2,0,2,0,-2,0,0,0,0,0,0,2,3,4,4,4,4,0,2,4,3,4,1,2,3,4,4,4,3,4,0,4,0,0,0,0,1,0,0,1,2,0,1,2,61,-2,0,1.0,2.9047619047619047,-0.5,0.0
4,1,2,5,2,1,1,1,-1,1,1,1,-1,-1,1,2,3,4,4,4,4,0,4,4,4,4,1,3,2,4,4,3,1,4,4,3,0,3,3,0,2,3,0,1,1,2,1,3,64,5,-1,1.5,3.0476190476190474,1.25,-0.2
3,0,2,4,0,1,1,0,-1,1,1,0,0,0,3,3,4,3,3,4,4,0,4,4,4,4,1,4,4,4,4,3,2,4,4,4,1,3,0,3,1,4,1,2,2,1,1,6,68,3,1,3.0,3.238095238095238,0.75,0.2
2,1,1,4,2,0,2,1,1,1,1,1,-1,0,3,3,3,4,3,4,4,0,3,3,3,4,3,3,4,3,4,3,1,4,3,4,4,3,4,3,4,3,0,1,3,0,2,6,63,4,2,3.0,3.0,1.0,0.4
2,1,1,4,-1,0,0,2,0,0,0,0,0,0,0,0,3,3,1,0,3,0,1,1,2,2,4,2,2,2,2,2,1,1,0,1,2,2,2,4,0,0,1,1,2,2,1,0,33,-1,0,0.0,1.5714285714285714,-0.25,0.0
2,0,1,3,2,2,2,2,2,-1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,4,1,3,4,3,3,3,3,0,2,2,2,2,6,70,4,8,3.0,3.3333333333333335,1.0,1.6
2,0,1,1,0,1,0,0,0,0,1,0,-2,-2,0,1,3,4,3,4,4,0,2,4,2,0,2,3,2,4,3,2,1,3,1,4,1,2,4,3,3,1,1,1,1,0,1,1,51,2,-3,0.5,2.4285714285714284,0.5,-0.6
3,0,1,4,1,0,1,0,1,0,0,0,-1,1,3,3,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,4,1,4,4,1,2,2,0,4,2,4,0,2,3,2,1,6,62,1,2,3.0,2.9523809523809526,0.25,0.4
3,0,1,3,1,1,1,-1,1,0,1,1,2,1,2,3,3,4,4,4,4,0,4,3,3,3,1,3,3,4,4,4,2,3,3,2,0,4,3,4,0,2,1,2,2,2,2,5,61,3,6,2.5,2.9047619047619047,0.75,1.2
3,0,2,2,0,0,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,0,3,3,3,3,3,1,3,3,3,3,4,4,4,4,3,3,3,3,3,3,1,1,1,1,1,5,59,0,0,2.5,2.8095238095238093,0.0,0.0
3,0,2,5,-1,1,2,-2,2,0,0,1,2,2,1,1,4,4,4,4,4,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,0,0,0,4,2,4,1,2,2,1,1,2,72,0,9,1.0,3.4285714285714284,0.0,1.8
4,1,3,5,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,3,3,3,2,1,2,0,2,2,1,-4,-3,1.0,0.047619047619047616,-1.0,-0.6
2,0,2,4,-1,0,2,1,0,0,2,2,-2,-2,2,3,4,4,1,4,4,0,3,3,2,3,0,1,1,2,4,2,1,4,4,4,0,4,2,3,4,2,0,1,3,3,2,5,51,1,-2,2.5,2.4285714285714284,0.25,-0.4
2,0,1,2,0,1,-1,0,1,1,1,-1,1,0,2,3,3,4,3,3,3,0,3,3,2,4,1,3,3,3,4,3,0,3,3,3,2,3,2,2,1,3,0,1,1,2,1,5,54,3,2,2.5,2.5714285714285716,0.75,0.4
3,1,2,3,0,1,1,1,0,1,1,1,-1,0,3,3,3,3,3,3,3,0,2,2,3,3,0,3,3,3,3,2,0,3,0,3,4,4,3,4,4,4,0,0,1,3,1,6,45,3,1,3.0,2.142857142857143,0.75,0.2
3,1,1,4,-1,1,2,-1,2,-2,2,2,2,2,1,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,3,2,4,1,4,0,4,3,4,1,0,3,2,1,4,73,0,9,2.0,3.4761904761904763,0.0,1.8
2,0,2,4,-1,-1,-2,-1,-2,-1,-1,-2,1,-2,0,1,3,4,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,4,4,0,2,0,2,2,0,1,1,3,0,1,1,71,-4,-6,0.5,3.380952380952381,-1.0,-1.2
2,1,1,3,0,1,-1,-1,-1,1,1,0,0,0,1,2,2,4,4,4,4,0,3,3,4,4,2,3,3,4,4,2,0,1,2,0,3,3,2,3,4,2,1,2,2,1,2,3,53,3,-1,1.5,2.5238095238095237,0.75,-0.2
2,1,1,5,1,0,2,1,1,1,0,2,2,2,0,0,3,4,4,4,4,0,4,4,4,4,4,1,4,4,4,4,2,4,4,4,1,4,3,4,2,1,0,2,2,1,2,0,70,2,7,0.0,3.3333333333333335,0.5,1.4
4,0,3,4,2,2,2,1,1,1,2,1,-1,1,3,3,4,4,4,4,4,0,4,4,4,4,2,4,3,4,4,4,1,4,4,4,0,4,1,4,4,0,1,1,2,2,1,6,70,7,5,3.0,3.3333333333333335,1.75,1.0
3,1,2,4,-1,-1,2,0,0,0,0,0,0,-2,0,1,2,4,4,4,4,0,4,4,4,4,4,4,4,4,4,4,2,4,4,2,1,1,1,1,0,4,1,2,3,0,1,1,70,-2,-1,0.5,3.3333333333333335,-0.5,-0.2
3,0,2,4,1,0,-1,-1,2,-1,-1,2,1,2,3,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,4,2,0,0,1,4,0,3,0,2,2,2,1,1,1,1,1,6,63,-1,4,3.0,3.0,-0.25,0.8
2,0,1,3,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,2,4,4,4,4,0,3,3,3,3,0,3,3,4,4,2,2,3,3,3,0,4,1,2,2,1,1,2,2,1,1,2,57,-2,3,1.0,2.7142857142857144,-0.5,0.6
3,0,3,4,-1,-2,-2,-2,-1,-1,-2,-2,1,-2,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0,2,2,1,4,3,4,4,4,4,3,2,2,1,1,1,34,-6,-6,0.5,1.619047619047619,-1.5,-1.2
2,0,1,4,0,1,1,-1,1,-2,1,1,-1,1,3,3,4,4,4,3,4,0,4,3,4,4,0,4,4,4,4,1,0,4,4,4,0,3,0,4,2,0,2,3,3,2,2,6,63,0,3,3.0,3.0,0.0,0.6
2,1,1,4,1,0,1,-1,1,1,1,0,0,-1,2,3,3,4,4,4,4,1,3,0,2,4,3,4,4,2,4,1,0,3,0,0,1,3,0,4,4,1,0,2,2,1,1,5,50,3,1,2.5,2.380952380952381,0.75,0.2
2,0,1,3,1,2,2,-2,1,2,2,2,1,1,1,3,3,4,3,3,4,0,3,4,4,4,1,2,2,0,4,3,2,4,4,2,2,2,0,3,3,3,0,2,2,1,1,4,56,7,7,2.0,2.6666666666666665,1.75,1.4
2,0,2,4,-1,1,1,-2,2,1,1,1,2,2,1,3,4,4,3,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,4,0,4,1,0,2,1,2,4,75,2,8,2.0,3.5714285714285716,0.5,1.6
1,0,1,3,1,0,2,2,1,0,0,0,-2,0,0,2,3,4,3,2,4,3,3,1,1,2,0,0,1,2,4,0,1,1,1,3,4,4,0,2,0,1,0,1,1,0,1,2,39,1,1,1.0,1.8571428571428572,0.25,0.2
2,1,1,4,0,-1,1,-1,1,0,-1,1,1,1,1,1,3,4,3,3,4,2,4,3,3,2,1,3,2,3,4,3,2,2,0,3,2,2,1,2,2,1,1,1,2,0,1,2,54,-2,3,1.0,2.5714285714285716,-0.5,0.6
4,0,2,4,0,0,-1,1,1,-1,0,0,1,1,1,1,4,4,4,3,4,0,3,4,4,3,0,2,3,3,4,0,1,2,4,2,0,2,2,2,0,3,0,1,1,1,1,2,54,-1,2,1.0,2.5714285714285716,-0.25,0.4
2,0,1,4,1,2,1,-1,1,1,1,1,1,1,2,3,4,4,3,3,3,0,4,4,4,4,1,1,1,4,4,4,1,4,0,1,1,1,1,4,4,2,0,1,3,2,1,5,54,5,6,2.5,2.5714285714285716,1.25,1.2
2,0,1,3,1,0,1,-1,1,1,2,-1,1,1,1,3,1,4,3,4,4,0,4,4,3,0,0,3,1,3,4,4,2,4,4,1,4,1,0,4,3,3,1,2,1,1,1,4,53,4,4,2.0,2.5238095238095237,1.0,0.8
3,0,2,4,-1,-1,-2,-2,-1,-2,-2,-2,2,-2,0,3,4,4,4,4,4,0,4,4,4,4,4,4,4,4,0,4,4,4,4,4,3,3,3,3,3,3,0,1,1,0,2,3,72,-6,-4,1.5,3.4285714285714284,-1.5,-0.8
2,0,1,3,0,1,2,-1,1,0,1,1,-1,0,3,3,3,3,4,4,4,0,4,3,3,2,2,2,3,4,4,3,3,4,4,4,2,3,0,4,3,3,0,1,2,2,2,6,63,2,3,3.0,3.0,0.5,0.6
2,0,1,4,0,0,2,-2,2,1,1,2,2,1,3,3,4,4,3,3,4,0,4,4,4,4,1,4,3,4,4,4,3,4,3,3,3,3,0,4,4,0,0,1,2,1,2,6,67,2,7,3.0,3.1904761904761907,0.5,1.4
2,0,1,3,1,-1,1,0,1,-2,-2,-2,2,1,2,3,4,4,3,4,4,0,4,3,4,4,2,4,3,4,4,4,4,4,4,4,3,3,1,3,3,3,0,1,2,0,1,5,71,-4,4,2.5,3.380952380952381,-1.0,0.8
2,0,1,3,0,1,1,0,1,1,0,0,0,0,2,2,3,4,2,2,4,0,3,3,4,1,0,3,3,3,4,2,0,3,0,4,0,2,0,3,2,0,1,2,1,1,1,4,48,2,3,2.0,2.2857142857142856,0.5,0.6
2,0,1,5,1,-2,-1,1,-1,0,1,1,-1,-1,3,3,4,4,2,4,4,0,4,1,4,4,4,4,2,4,4,3,4,4,4,4,1,4,3,3,2,2,0,1,2,1,2,6,68,0,-6,3.0,3.238095238095238,0.0,-1.2
3,0,2,5,2,1,2,1,1,1,1,1,-1,-1,3,3,4,4,3,2,4,0,4,4,3,0,0,4,4,4,4,4,1,3,4,4,4,2,0,2,0,1,1,2,2,3,1,6,60,5,2,3.0,2.857142857142857,1.25,0.4
2,0,1,4,-1,-1,0,0,0,-1,0,0,0,1,0,1,3,4,4,4,4,0,4,4,4,0,0,3,4,4,4,4,2,4,4,2,0,4,0,4,4,2,0,1,1,3,2,1,62,-3,0,0.5,2.9523809523809526,-0.75,0.0
3,1,1,4,-1,0,1,0,1,-1,0,1,-1,1,2,3,4,4,4,4,3,0,3,3,3,3,3,3,4,4,4,3,2,4,4,4,0,2,1,3,1,0,1,2,3,1,2,5,66,-2,2,2.5,3.142857142857143,-0.5,0.4
2,0,1,4,-1,2,-2,-1,2,1,1,-1,-1,-1,1,3,4,4,2,2,0,4,4,4,4,0,0,4,2,4,4,2,0,4,4,4,0,4,0,4,4,2,0,1,1,1,2,4,56,3,0,2.0,2.6666666666666665,0.75,0.0
2,0,1,1,-1,-1,2,1,2,-1,0,2,-1,2,0,1,4,4,3,4,4,0,3,3,3,4,2,4,3,4,4,4,1,3,4,4,0,2,0,3,0,3,1,2,2,2,1,1,65,-3,4,0.5,3.0952380952380953,-0.75,0.8
3,0,2,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,1,4,4,4,3,3,3,1,2,2,2,1,3,35,-4,-3,1.5,1.6666666666666667,-1.0,-0.6
2,0,1,1,1,1,1,1,0,0,1,1,0,1,2,3,4,4,4,4,4,1,3,3,4,0,0,1,2,4,4,4,4,1,4,4,3,4,0,4,4,3,1,1,2,2,2,5,59,3,3,2.5,2.8095238095238093,0.75,0.6
2,0,1,3,0,0,1,0,2,-1,2,2,1,1,1,3,3,4,2,4,4,0,4,4,4,4,2,4,2,4,4,3,3,4,4,4,0,4,1,3,2,1,1,1,1,2,2,4,67,1,5,2.0,3.1904761904761907,0.25,1.0
2,0,1,4,0,0,1,1,-2,-2,-1,1,-1,-1,3,3,2,4,0,4,4,0,2,4,4,0,0,2,2,2,2,2,3,2,0,1,3,4,0,4,2,2,1,0,1,0,3,6,40,-3,-3,3.0,1.9047619047619047,-0.75,-0.6
2,0,1,4,-1,0,2,-1,2,-2,-1,-1,1,1,1,2,3,4,4,4,3,0,4,4,4,4,2,2,4,4,4,4,3,3,4,4,0,2,0,3,3,0,1,1,2,0,1,3,68,-4,6,1.5,3.238095238095238,-1.0,1.2
3,0,2,4,0,0,-1,1,0,0,1,1,1,1,3,3,4,4,4,4,4,0,4,4,4,4,0,4,3,4,4,4,2,4,4,4,1,1,1,1,1,4,1,3,3,1,1,6,69,1,1,3.0,3.2857142857142856,0.25,0.2
2,0,1,4,2,1,0,1,-1,1,1,0,-2,-2,2,3,4,4,3,3,2,0,1,2,3,4,3,4,3,4,4,0,0,3,3,4,1,2,0,4,4,2,0,0,2,3,1,5,54,5,-4,2.5,2.5714285714285716,1.25,-0.8
2,0,1,4,0,0,1,-1,2,1,1,1,1,1,3,3,2,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,4,0,0,1,1,1,3,6,56,2,5,3.0,2.6666666666666665,0.5,1.0
2,0,1,4,-1,-1,1,0,1,0,-2,1,2,2,1,2,3,4,3,4,4,0,3,2,2,3,2,3,2,4,4,4,2,2,4,2,1,2,2,4,3,2,1,2,2,1,1,3,57,-4,5,1.5,2.7142857142857144,-1.0,1.0
2,0,1,3,0,1,-1,0,0,1,1,0,1,-1,1,1,3,4,4,4,4,2,3,4,4,4,1,3,2,4,4,1,1,4,4,2,4,4,0,2,2,0,0,1,2,2,2,2,62,3,0,1.0,2.9523809523809526,0.75,0.0
2,0,1,4,1,1,1,-1,1,1,2,1,-1,1,2,3,4,4,3,4,4,0,4,4,3,0,1,4,3,4,4,2,1,4,4,4,1,3,0,3,4,0,0,1,2,2,1,5,61,5,3,2.5,2.9047619047619047,1.25,0.6
2,0,1,4,1,1,2,-2,2,0,2,1,2,2,1,3,4,3,2,3,4,0,4,3,4,2,1,4,3,4,4,3,4,4,3,1,0,3,1,4,0,2,1,1,2,2,2,4,60,4,9,2.0,2.857142857142857,1.0,1.8
2,0,1,5,1,0,-1,-1,1,1,1,0,1,-1,2,3,4,3,1,3,4,0,3,3,3,0,4,3,4,4,4,1,2,4,4,4,1,4,1,4,4,4,0,1,3,2,4,5,58,3,0,2.5,2.761904761904762,0.75,0.0
2,0,2,5,0,1,2,-1,2,1,2,2,0,0,3,3,4,4,4,4,4,0,4,4,4,4,0,3,2,2,3,2,2,3,3,4,3,1,1,3,2,1,2,0,2,1,1,6,60,4,5,3.0,2.857142857142857,1.0,1.0
3,1,2,5,2,2,0,1,-1,1,1,0,-1,1,2,3,4,4,4,4,4,0,4,4,4,4,0,4,2,4,4,4,3,3,3,4,4,4,4,4,3,3,0,2,3,3,1,5,67,6,1,2.5,3.1904761904761907,1.5,0.2
2,0,2,4,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,3,3,4,4,4,4,4,3,4,4,4,3,0,4,4,4,4,2,0,3,4,3,4,3,3,4,3,3,0,0,0,1,3,6,66,-8,-6,3.0,3.142857142857143,-2.0,-1.2
2,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3,0,3,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,0,3,4,3,4,3,3,3,1,1,1,1,1,4,35,-4,-3,2.0,1.6666666666666667,-1.0,-0.6
2,1,1,4,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,3,0,3,2,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,0,3,4,3,4,3,3,3,1,1,1,1,1,4,35,-4,-3,2.0,1.6666666666666667,-1.0,-0.6
3,1,1,3,1,1,2,1,1,-1,0,-1,0,1,2,3,4,4,3,4,4,0,3,4,4,0,1,3,3,4,4,3,3,3,2,3,2,1,1,3,1,0,0,1,2,1,1,5,59,1,5,2.5,2.8095238095238093,0.25,1.0
2,0,1,3,0,1,1,-2,1,1,1,1,1,0,1,3,4,4,4,4,4,0,3,3,4,3,0,4,2,3,4,2,3,4,3,4,4,3,0,2,2,1,1,2,2,1,1,4,62,3,4,2.0,2.9523809523809526,0.75,0.8
3,0,3,4,-2,-2,2,2,2,1,-2,1,2,-2,1,1,4,3,3,4,4,0,4,4,3,4,0,2,3,3,4,4,3,2,1,1,1,0,2,2,0,4,2,2,2,0,1,2,56,-5,2,1.0,2.6666666666666665,-1.25,0.4
2,0,1,4,2,2,1,2,1,2,1,1,-2,2,3,3,3,4,4,4,4,0,4,4,4,4,4,4,2,3,4,3,1,4,4,2,3,4,2,4,3,3,0,1,1,1,3,6,66,7,4,3.0,3.142857142857143,1.75,0.8
2,0,1,3,1,0,2,-1,1,0,-1,1,1,1,3,3,4,4,3,4,4,0,2,4,4,4,0,4,1,0,4,4,3,4,4,2,4,4,1,4,1,1,1,2,2,2,2,6,59,0,5,3.0,2.8095238095238093,0.0,1.0
4,0,3,3,0,-1,0,-1,1,0,0,1,1,1,1,2,4,4,4,3,0,0,4,4,4,3,3,4,4,4,4,3,1,4,4,3,4,3,3,4,4,3,0,1,2,2,1,3,64,-1,2,1.5,3.0476190476190474,-0.25,0.4
2,0,1,4,0,0,1,-1,1,0,1,2,-1,0,2,3,4,3,1,4,3,0,4,4,4,3,1,4,4,3,4,1,0,4,4,4,0,0,0,4,0,4,0,1,2,2,1,5,59,1,1,2.5,2.8095238095238093,0.25,0.2
2,0,2,5,1,0,1,-1,1,0,1,1,1,1,3,3,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,1,4,4,0,0,4,2,2,0,4,1,2,2,3,1,6,67,2,4,3.0,3.1904761904761907,0.5,0.8
2,1,1,4,0,0,-1,-1,1,0,1,1,-1,0,1,2,3,4,4,3,4,0,1,4,4,2,3,3,3,4,4,3,4,3,4,3,1,2,0,2,0,4,2,1,2,2,1,3,63,1,-1,1.5,3.0,0.25,-0.2
3,0,1,1,0,1,2,-1,2,1,2,-1,2,2,3,3,4,4,3,2,4,0,3,4,4,4,0,4,3,4,4,4,4,4,4,3,0,1,0,3,0,0,0,0,0,0,1,6,66,4,9,3.0,3.142857142857143,1.0,1.8
3,0,2,4,1,1,2,-1,1,1,1,1,1,1,2,3,3,4,2,4,4,0,3,4,4,2,0,3,3,2,4,4,4,4,3,3,0,4,1,4,4,2,1,1,2,2,2,5,60,4,6,2.5,2.857142857142857,1.0,1.2
4,1,2,5,2,2,1,1,1,2,2,0,1,0,2,3,3,4,3,3,4,0,4,4,4,4,0,4,3,4,4,2,0,2,4,4,0,3,3,3,0,2,0,3,3,2,1,5,60,8,5,2.5,2.857142857142857,2.0,1.0
3,1,2,5,0,-1,1,-2,2,-2,-2,-2,0,1,0,1,2,3,3,3,3,0,4,2,2,4,0,0,2,2,2,3,4,2,2,2,0,1,1,1,0,3,3,3,3,0,1,1,45,-5,3,0.5,2.142857142857143,-1.25,0.6
3,1,2,5,1,1,0,0,0,-1,-1,1,1,0,2,3,3,3,3,4,4,0,3,3,3,4,0,2,3,3,3,2,2,3,3,4,0,3,4,4,0,0,1,1,1,0,4,5,55,0,2,2.5,2.619047619047619,0.0,0.4
3,1,1,4,2,1,1,-1,1,1,1,1,1,1,0,0,4,4,4,4,4,0,4,4,4,4,3,4,2,4,4,4,4,4,4,3,0,4,0,2,0,0,1,1,1,3,1,0,72,5,5,0.0,3.4285714285714284,1.25,1.0
2,0,1,3,2,1,2,0,1,1,1,1,0,1,3,3,4,4,4,4,4,0,4,4,4,4,2,4,2,3,4,4,2,4,4,4,2,1,0,4,3,4,1,2,3,1,1,6,69,5,5,3.0,3.2857142857142856,1.25,1.0
3,1,1,4,2,0,1,1,0,2,1,-1,-1,-2,1,3,4,4,3,3,3,3,3,4,4,3,0,3,3,3,3,1,1,1,3,3,4,4,1,4,4,1,0,1,1,2,4,4,55,5,-2,2.0,2.619047619047619,1.25,-0.4
2,0,1,4,0,-1,1,-1,-1,-2,1,1,1,1,2,3,4,4,1,4,4,0,4,4,4,2,0,4,3,4,4,2,4,4,4,4,0,0,0,4,4,0,0,1,3,0,1,5,64,-2,1,2.5,3.0476190476190474,-0.5,0.2
2,0,1,4,1,2,0,0,0,0,1,1,0,0,1,3,2,4,3,4,4,1,3,2,2,2,1,1,1,2,2,2,1,2,2,1,0,2,0,3,4,1,0,1,2,0,1,4,42,4,2,2.0,2.0,1.0,0.4
2,1,1,4,-2,-1,-2,-2,-2,-2,-2,-2,2,-2,0,0,2,3,0,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,17,-7,-5,0.0,0.8095238095238095,-1.75,-1.0
3,0,2,4,0,0,0,0,0,-1,1,0,0,0,2,3,4,3,3,3,4,0,4,4,4,4,0,4,4,4,4,2,1,4,4,4,4,4,3,3,3,3,1,1,1,1,1,5,64,0,0,2.5,3.0476190476190474,0.0,0.0
3,1,1,4,0,1,2,1,2,1,1,1,1,2,3,3,4,4,3,3,4,0,4,3,4,4,3,4,4,4,4,4,1,4,3,3,4,3,4,3,4,4,0,1,1,1,1,6,67,3,8,3.0,3.1904761904761907,0.75,1.6
4,0,2,5,2,-1,2,-1,2,1,0,2,1,2,0,1,4,4,4,4,4,0,4,4,4,4,2,4,4,4,4,4,4,4,4,0,0,3,2,4,1,4,0,1,1,1,1,1,70,2,6,0.5,3.3333333333333335,0.5,1.2
